"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"CPCT02180049T_vs_bact_coverage_filtered_hits","k127_65074","NZ_FKXF01000023",97.49,0,885,518,504.9982,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02010419T_vs_bact_coverage_filtered_hits","k127_12168","NZ_FKXL01000017",95.88,0,865,534,511.9992,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02010419T_vs_bact_coverage_filtered_hits","k127_12168","NZ_FKWV01000005",95.88,0,865,534,511.9992,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02010419T_vs_bact_coverage_filtered_hits","k127_12168","NZ_FKXF01000023",95.88,0,865,534,511.9992,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_13506","NZ_FKXL01000017",97.239,0,857,507,493.00173,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_13506","NZ_FKWV01000005",97.239,0,857,507,493.00173,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_13506","NZ_FKXF01000023",97.239,0,857,507,493.00173,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_11649","NZ_FKWV01000005",96.654,0,843,508,491.00232,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_11649","NZ_FKXF01000023",96.654,0,843,508,491.00232,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_11649","NZ_FKXL01000017",96.457,0,837,508,490.00156,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_13877","NZ_FKWV01000005",96.275,0,835,510,491.0025,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_13877","NZ_FKXF01000023",96.275,0,835,510,491.0025,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02100017T_vs_bact_coverage_filtered_hits","k127_13617","NZ_FKXL01000017",96.414,0,828,502,483.99828,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02100017T_vs_bact_coverage_filtered_hits","k127_13617","NZ_FKWV01000005",96.414,0,828,502,483.99828,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02100017T_vs_bact_coverage_filtered_hits","k127_13617","NZ_FKXF01000023",96.414,0,828,502,483.99828,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_13877","NZ_FKXL01000017",95.882,0,824,510,488.9982,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02020591T_vs_bact_coverage_filtered_hits","k127_16020","NZ_FKWV01000005",95.669,0,815,508,485.99852,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02020591T_vs_bact_coverage_filtered_hits","k127_16020","NZ_FKXF01000023",95.669,0,815,508,485.99852,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB_vs_bact_coverage_filtered_hits","k127_1589","NZ_FKWV01000005",96.552,0,815,493,476.00136,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB_vs_bact_coverage_filtered_hits","k127_1589","NZ_FKXF01000023",96.552,0,815,493,476.00136,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02020591T_vs_bact_coverage_filtered_hits","k127_16020","NZ_FKXL01000017",95.276,0,804,508,484.00208,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB_vs_bact_coverage_filtered_hits","k127_1589","NZ_FKXL01000017",96.146,0,804,493,473.99978,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02100017T_vs_bact_coverage_filtered_hits","k127_17406","NZ_FKXL01000017",98.006,8.04e-173,610,351,344.00106,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02100017T_vs_bact_coverage_filtered_hits","k127_17406","NZ_FKWV01000005",98.006,8.04e-173,610,351,344.00106,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02100017T_vs_bact_coverage_filtered_hits","k127_17406","NZ_FKXF01000023",98.006,8.04e-173,610,351,344.00106,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_11591","NZ_FNOE01000002",95.495,1.04e-42,178,111,105.99945,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"CPCT02030478T_vs_bact_coverage_filtered_hits","k127_2081","NZ_FNOE01000002",96.04,7.35e-39,165,101,97.0004,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"CPCT02160019T_vs_bact_coverage_filtered_hits","k127_11311","NZ_FNOE01000002",95.833,6.32e-36,156,96,91.99968,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLWD01000035",98.824,1.11e-34,152,85,84.0004,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLXP01000026",98.824,1.11e-34,152,85,84.0004,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLUB01000021",98.824,1.11e-34,152,85,84.0004,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLTT01000022",98.824,1.11e-34,152,85,84.0004,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRM01000021",98.824,1.11e-34,152,85,84.0004,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRF01000022",98.824,1.11e-34,152,85,84.0004,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_FNPJ01000004",98.81,4.01e-34,150,84,83.0004,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_FNOE01000002",98.81,4.01e-34,150,84,83.0004,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"CPCT02230002T_vs_bact_coverage_filtered_hits","k127_12669","NZ_FKXL01000017",96.875,2.23e-21,108,64,62,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_14261","NZ_FKXL01000017",96.429,4.54e-17,93.5,56,54.00024,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLWD01000035",96.154,7.03e-15,86.1,52,50.00008,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLXP01000026",96.154,7.03e-15,86.1,52,50.00008,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLUB01000021",96.154,7.03e-15,86.1,52,50.00008,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLTT01000022",96.154,7.03e-15,86.1,52,50.00008,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRM01000021",96.154,7.03e-15,86.1,52,50.00008,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRF01000022",96.154,7.03e-15,86.1,52,50.00008,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02230025T_vs_bact_coverage_filtered_hits","k127_13464","NZ_FNPJ01000004",97.917,2.41e-14,84.2,48,47.00016,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLXP01000026",95.652,1.47e-11,75,46,43.99992,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLUB01000021",95.652,1.47e-11,75,46,43.99992,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLTT01000022",95.652,1.47e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLRM01000021",95.652,1.47e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLRF01000022",95.652,1.47e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_18729","NZ_MLXP01000026",95.652,1.45e-11,75,46,43.99992,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_18729","NZ_MLUB01000021",95.652,1.45e-11,75,46,43.99992,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_18729","NZ_MLTT01000022",95.652,1.45e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_18729","NZ_MLRM01000021",95.652,1.45e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_18729","NZ_MLRF01000022",95.652,1.45e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"HT05RB_vs_bact_coverage_filtered_hits","k127_3843","NZ_MLXP01000026",95.652,1.34e-11,75,46,43.99992,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT05RB_vs_bact_coverage_filtered_hits","k127_3843","NZ_MLUB01000021",95.652,1.34e-11,75,46,43.99992,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT05RB_vs_bact_coverage_filtered_hits","k127_3843","NZ_MLTT01000022",95.652,1.34e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"HT05RB_vs_bact_coverage_filtered_hits","k127_3843","NZ_MLRM01000021",95.652,1.34e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"HT05RB_vs_bact_coverage_filtered_hits","k127_3843","NZ_MLRF01000022",95.652,1.34e-11,75,46,43.99992,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
