"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_4021","NZ_FKXF01000023",99.329,3.87e-71,270,149,148.00021,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_39128","NZ_MLWD01000035",100,1.4e-70,268,145,145,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_39128","NZ_MLXP01000026",100,1.4e-70,268,145,145,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_39128","NZ_MLUB01000021",100,1.4e-70,268,145,145,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_39128","NZ_MLTT01000022",100,1.4e-70,268,145,145,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_39128","NZ_MLRM01000021",100,1.4e-70,268,145,145,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_39128","NZ_MLRF01000022",100,1.4e-70,268,145,145,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_14086","NZ_FKXL01000017",99.324,1.39e-70,268,148,146.99952,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_14086","NZ_FKWV01000005",99.324,1.39e-70,268,148,146.99952,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_14086","NZ_FKXF01000023",99.324,1.39e-70,268,148,146.99952,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12676","NZ_FKXL01000017",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12676","NZ_FKWV01000005",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12676","NZ_FKXF01000023",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_51610","NZ_MLUB01000021",98.667,5.05e-70,267,150,148.0005,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_51610","NZ_MLRM01000021",98.667,5.05e-70,267,150,148.0005,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26973","NZ_FKXL01000017",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26973","NZ_FKWV01000005",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26973","NZ_FKXF01000023",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_36013","NZ_FKXL01000017",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_36013","NZ_FKWV01000005",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_36013","NZ_FKXF01000023",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_33916","NZ_FNPJ01000004",98.667,5.05e-70,267,150,148.0005,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"HT01RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_731","NZ_FNPJ01000004",98.667,5.05e-70,267,150,148.0005,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_16455","NZ_FNPJ01000004",98.667,5.05e-70,267,150,148.0005,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_10728","NZ_FKXL01000017",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_10728","NZ_FKWV01000005",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_10728","NZ_FKXF01000023",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_27605","NZ_FKXL01000017",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_27605","NZ_FKWV01000005",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_27605","NZ_FKXF01000023",98.667,5.05e-70,267,150,148.0005,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4060","NZ_FKXL01000017",99.32,4.97e-70,267,147,146.0004,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4060","NZ_FKWV01000005",99.32,4.97e-70,267,147,146.0004,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_4060","NZ_FKXF01000023",99.32,4.97e-70,267,147,146.0004,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12675","NZ_FKXL01000017",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12675","NZ_FKWV01000005",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12675","NZ_FKXF01000023",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_2980","NZ_FNPJ01000004",98.658,1.8e-69,265,149,147.00042,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71957","NZ_MLWD01000035",98.658,1.8e-69,265,149,147.00042,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71957","NZ_MLXP01000026",98.658,1.8e-69,265,149,147.00042,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71957","NZ_MLUB01000021",98.658,1.8e-69,265,149,147.00042,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71957","NZ_MLTT01000022",98.658,1.8e-69,265,149,147.00042,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71957","NZ_MLRM01000021",98.658,1.8e-69,265,149,147.00042,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71957","NZ_MLRF01000022",98.658,1.8e-69,265,149,147.00042,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_36012","NZ_FKXL01000017",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_36012","NZ_FKWV01000005",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_36012","NZ_FKXF01000023",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_27035","NZ_FKXL01000017",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_27035","NZ_FKWV01000005",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_27035","NZ_FKXF01000023",98.658,1.8e-69,265,149,147.00042,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT01RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_8132","NZ_FKXL01000017",98.649,6.48e-69,263,148,146.00052,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT01RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_8132","NZ_FKWV01000005",98.649,6.48e-69,263,148,146.00052,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT01RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_8132","NZ_FKXF01000023",98.649,6.48e-69,263,148,146.00052,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_6729","NZ_MLWD01000035",98.649,6.48e-69,263,148,146.00052,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_6729","NZ_MLXP01000026",98.649,6.48e-69,263,148,146.00052,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_6729","NZ_MLUB01000021",98.649,6.48e-69,263,148,146.00052,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Medium"
